,objid,crowded,badbkgmatch,ra,dec,l,b,nmatches,nreject,nbands,i1_fluxtype,i2_fluxtype,i3_fluxtype,i4_fluxtype,m1_fluxtype,i1_fluxflag,i2_fluxflag,i3_fluxflag,i4_fluxflag,m1_fluxflag,i1_softsatflag,i2_softsatflag,i3_softsatflag,i4_softsatflag,i1_f_ap2,i1_df_ap2,i2_f_ap2,i2_df_ap2,i3_f_ap2,i3_df_ap2,i4_f_ap2,i4_df_ap2,m1_f_psf,m1_df_psf,i1_extfrac,i2_extfrac,i3_extfrac,i4_extfrac,m1_extfrac,i1_brtfrac,i2_brtfrac,i3_brtfrac,i4_brtfrac,m1_brtfrac,i1_snr,i2_snr,i3_snr,i4_snr,m1_snr,i1_seflags,i2_seflags,i3_seflags,i4_seflags,m1_dflag,m1_sflag,i1_meannoise,i2_meannoise,i3_meannoise,i4_meannoise,m1_meannoise,smid,regid,irac_obstype,mips_obstype,i1_coverage,i2_coverage,i3_coverage,i4_coverage,m1_coverage,twomass_key,twomass_assoc,twomass_ra,twomass_dec,j,dj,h,dh,k,dk,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,i1_app_mag,i1_ABS_MAG,i2_app_mag,i2_ABS_MAG,i3_app_mag,i3_ABS_MAG,i4_app_mag,i4_ABS_MAG,m1_app_mag,m1_ABS_MAG
1310,SSTSL2 J223923.38+604711.6,0,0,339.847435,60.786567,107.502184,1.933606,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1978.0,4.464,1508.0,4.609,974.5,12.18,750.5,15.06,628.6,116.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.9,336.0,82.1,55.5,5.4,0,0,0.0,0,N,1,1.012,1.22,3.945,5.913,75.73,30002711,30002711-31218,0,0,3.68,3.8,3.81,3.92,13.49,781726437.0,1,339.8477,60.78674,4033.0,122.6,4258.0,145.1,3591.0,89.3,Gaia DR3 2201014509772956032,339.8470503713,60.78651969159,0.0,0.0,113.0,1636148068921376768,2201014509772956032,575647309,0.0474,0.0437,6.2692,0.0535,117.2025,79.302,-63.831,0.06,-47.057,0.055,-0.0859,0.1669,-0.1198,-0.1498,0.0507,-0.1566,-0.0111,-0.1083,-0.0462,-0.1556,382,0,381,1,2.6761,479.87,0.184,1.4234,31,False,1.249,,,,,,,,44,28,0.086485,51,0.008991,45.37,0,0,1.098,0,376,3229.77752,2.28345,1414.43,16.914434,0.00286,47,537.197,5.76749,93.1423,18.513208,0.011986,47,4218.7,8.40006,502.223,15.684949,0.004354,1.473,0.0,2.0,0.0,1.0,0,2.828259,1.598774,1.229486,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.99885,3310.3,3293.2,3317.8,4.6517,4.5887,4.6827,-0.6182,-0.7175,-0.5704,157.7551,156.4218,158.945,0.9773,0.9546,0.9946,0.6215,0.6069,0.6328,0.4028,0.3934,0.4099,MARCS,339.84763163468,60.78672883342,0.96449,0.882642,-0.1394,0.696935,12.880813629851044,6.890896588493483,12.690366838938045,6.700449797580484,12.679789992249928,6.689872950892367,12.329276358344874,6.339359316987313,10.142861947465597,4.152944906108036
1321,SSTSL2 J160857.80-390222.7,0,0,242.240835,-39.039657,339.626059,9.370716,1,0,7,1,1,1,1,1,2,2,2.0,0,2,0,0,0.0,0,16550.0,15.55,15230.0,16.48,14400.0,34.26,18670.0,23.95,51660.0,36.9,0.0,0.0,0.0,0.0,0.96,0.95,0.95,0.92,0.0,0.96,956.9,823.7,365.8,763.5,1400.0,2,0,0.0,0,P,-1,1.029,1.405,5.411,7.324,44.42,40015531,40015531-68,0,0,3.71,3.84,3.71,4.0,127.48,977095300.0,1,242.2409,-39.03966,16250.0,359.2,20550.0,511.0,20570.0,359.9,Gaia DR3 5997457736191421184,242.2407886565,-39.03978482159,0.0,0.0,101.0,1636148068921376768,5997457736191421184,1493259375,0.0445,0.0244,6.2294,0.0536,116.1943,25.182,-9.748,0.063,-23.218,0.04,-0.261,-0.1632,0.1616,-0.0773,0.1159,-0.0259,0.6089,-0.1101,-0.1249,-0.0543,602,0,597,5,8.893,987.95,0.25,10.419,31,False,1.264,,,,,,,,68,18,0.087408,72,0.3324,27.81,0,0,1.269,0,623,9553.63985,97.5029,97.9831,15.736945,0.011418,65,2038.17,131.989,15.4419,17.065441,0.070366,66,12265.5,259.453,47.2743,14.526186,0.023276,1.497,0.0,1.0,0.0,0.0,0,2.539255,1.328496,1.210759,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999726,3105.0,3101.7,3116.8,4.4326,4.417,4.4585,0.4978,0.4859,0.4996,170.7138,167.1395,173.4207,0.0061,0.0015,0.0283,0.0037,0.0009,0.0173,0.0027,0.0006,0.0126,PHOENIX,242.24084443877,-39.03968163007,0.998278,0.633103,-0.0518,0.478055,10.574384352724602,4.413041204631753,10.179620434432328,4.01827728633948,9.755838370645906,3.594495222553057,8.839792304920401,2.6784491568275524,5.355911884576255,-0.8054312635165939
1354,SSTSL2 J172734.26-361633.1,1,0,261.892753,-36.275862,351.770952,-0.748174,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,148200.0,157.8,110200.0,111.5,105600.0,252.2,59110.0,154.3,16500.0,178.4,0.0,0.0,0.0,0.0,0.0,1.02,1.05,1.02,0.0,0.0,830.5,898.5,379.6,396.8,92.5,2,2,0.0,0,N,1,12.09,13.54,51.18,47.55,125.1,30002561,30002561-28101,0,0,3.05,3.14,3.06,3.04,16.67,989515129.0,1,261.8927,-36.27574,12850.0,307.6,45540.0,1133.0,107200.0,2270.0,Gaia DR3 5974510722348366208,261.89247282549,-36.27597454801,0.0,0.0,81.0,1636148068921376768,5974510722348366208,1328364106,0.0376,0.0275,4.6406,0.0406,114.2154,108.271,-62.613,0.053,-88.33,0.035,0.098,-0.081,-0.1206,-0.2167,-0.1311,-0.2512,-0.3475,-0.1207,0.0819,0.285,246,0,246,0,-0.8165,230.7,0.0,0.0,31,False,1.282,,,,,,,,28,17,0.076325,28,0.01114,6.372,3,0,0.962,0,242,9460.95163,5.98746,1580.13,15.74753,0.00284,26,1913.57,13.4561,142.209,17.133932,0.008129,25,11521.5,19.9943,576.238,14.594122,0.004223,1.42,0.0,0.0,0.0,0.0,0,2.53981,1.386402,1.153408,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,1e-06,3623.5,3616.7,3631.0,4.5156,4.5007,4.5288,-0.3182,-0.362,-0.2746,214.0253,212.2729,216.0684,1.2173,1.2066,1.228,0.809,0.8018,0.8162,0.4869,0.4829,0.491,MARCS,261.89281801004,-36.27558196996,0.855811,0.568143,0.2998,0.908488,8.19425883889567,1.5419332665202852,8.030916206483019,1.378590634107633,7.592584805389545,0.9402592330141593,7.588500701420879,0.9361751290454938,6.595088028634734,-0.057237543740651375
1381,SSTSL2 J084041.74-530834.4,0,0,130.173924,-53.142905,270.464916,-6.885522,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,2240.0,4.799,1634.0,5.014,1081.0,10.87,1000.0,19.38,3059.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.6,329.4,105.4,67.1,47.8,0,0,0.0,0,N,1,0.9281,1.219,3.697,5.538,37.12,30002851,30002851-19286,0,0,3.29,3.06,3.96,1.92,18.78,157172219.0,1,130.174,-53.14301,4309.0,138.9,4664.0,150.4,3966.0,142.5,Gaia DR3 5318492744638910848,130.17378610463,-53.14288801278,0.0,0.0,157.0,1636148068921376768,5318492744638910848,60012280,0.0534,0.0548,6.4868,0.0578,112.2084,33.523,-23.845,0.071,23.562,0.074,-0.0261,-0.0409,-0.2084,0.051,0.0212,0.0482,-0.2926,0.0452,-0.0517,-0.0209,348,0,348,0,1.551,417.7,0.231,1.6852,31,False,1.231,,,,,,,,39,24,0.104882,44,0.01903,111.7,0,0,1.059,0,373,2655.6088,2.59803,1022.16,17.126957,0.002953,37,362.193,9.88233,36.6506,18.94119,0.029755,38,3688.67,11.101,332.281,15.830722,0.004996,1.525,0.0,0.0,0.0,1.0,0,3.110469,1.814234,1.296235,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999781,3239.4,3237.4,3242.0,4.8865,4.8831,4.8897,0.1437,0.1371,0.1499,156.7959,155.6564,157.8522,1.0643,1.0487,1.0816,0.6527,0.643,0.6633,0.4565,0.4502,0.4635,MARCS,130.17396278686,-53.14299273472,1.142877,1.207585,-0.0249,0.30398,12.745759302168537,6.76908579074072,12.603240062281442,6.6265665508536244,12.567180366000754,6.590506854572936,12.017653099793097,6.04097958836528,8.424849196707804,2.4481756852799865
1399,SSTSL2 J223818.57+605127.2,0,0,339.577395,60.857578,107.421723,2.059735,1,0,5,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,2074.0,6.828,1447.0,4.522,992.2,11.13,501.4,15.72,624.1,105.8,0.0,0.0,0.0,0.0,0.0,0.98,0.95,0.98,0.0,0.0,275.3,325.2,96.5,36.8,5.9,3,3,0.0,0,N,1,1.007,1.218,3.86,5.883,75.44,30002711,30002711-31938,0,0,2.02,3.8,3.94,3.25,16.05,,0,,,,,,,,,Gaia DR3 2201064125236377984,339.57775071216,60.85761975211,0.0,0.0,118.0,1636148068921376768,2201064125236377984,182937955,0.0455,0.0448,5.7311,0.0516,111.0589,124.855,122.691,0.059,23.141,0.054,-0.0201,0.185,-0.1612,-0.1073,0.0679,-0.1428,-0.1621,-0.104,0.0739,-0.1315,377,7,377,0,4.1955,520.84,0.267,3.4765,31,False,1.273,,,,,,,,44,29,0.08444,49,0.006698,23.82,0,0,1.157,0,382,3688.24688,2.80775,1313.6,16.770317,0.002877,40,748.968,12.9616,57.7837,18.152384,0.018996,44,4647.38,8.92137,520.927,15.579874,0.004316,1.463,0.0,40.0,0.0,44.0,0,2.57251,1.382067,1.190443,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.998613,3462.1,3456.2,3467.0,4.8868,4.8498,4.9077,-0.3152,-0.3647,-0.2741,177.2338,175.3172,181.1927,0.8432,0.8274,0.8582,0.5511,0.5405,0.5609,0.3442,0.338,0.3502,MARCS,339.57663097116,60.85751690017,0.95375,0.864742,-0.1167,0.64147,12.82935746787139,6.586624722281034,12.73519886497484,6.492466119384485,12.660246544133614,6.417513798543258,12.767192275737605,6.524459530147249,10.150662432717292,3.907929687126936
1553,SSTSL2 J041749.56+281331.5,0,0,64.456516,28.225443,168.773626,-15.751094,1,0,7,1,1,1,1,1,2,2,2.0,0,2,0,0,0.0,0,13660.0,12.52,13270.0,13.46,14070.0,24.48,18770.0,22.37,30920.0,68.76,0.0,0.0,0.0,0.0,0.0,0.95,1.02,0.95,0.0,0.96,980.1,882.9,493.5,736.1,449.7,0,0,0.0,0,N,-1,0.9467,1.403,4.719,7.389,53.03,40009211,40009211-319,0,0,6.69,8.92,6.6,9.52,52.05,138114580.0,1,64.45647,28.22552,27620.0,534.2,35190.0,713.0,31560.0,552.4,Gaia DR3 164506116546058112,64.45653063771,28.22537975369,0.0,0.0,71.0,1636148068921376768,164506116546058112,1629366296,0.0645,0.0396,7.3634,0.0729,101.0322,26.676,8.8,0.087,-25.182,0.067,0.388,0.0484,-0.0909,-0.0933,-0.1438,-0.1366,0.3168,0.2109,-0.1805,0.1948,387,9,385,2,2.8499,554.01,0.279,4.555,31,False,1.211,,,,,,,,44,17,0.123418,46,0.1862,169.7,0,0,1.104,0,385,4682.33598,30.5481,153.278,16.51121,0.0076,43,539.762,21.976,24.5614,18.508036,0.044293,45,7042.92,128.303,54.893,15.128514,0.020137,1.619,0.0,3.0,0.0,4.0,0,3.379521,1.996826,1.382695,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999997,3159.6,3148.8,3170.6,4.6321,4.6212,4.6406,0.4938,0.482,0.4985,137.3267,135.8248,138.631,1.3275,1.2877,1.3649,0.7958,0.7716,0.8186,0.5704,0.5536,0.5861,PHOENIX,64.45648625085,28.22549167532,1.394615,1.064305,0.206,0.232372,10.782752599640162,5.093977679831493,10.329192885611347,4.640417965802678,9.781009357297165,4.0922344374884965,8.833992418239733,3.145217498431064,5.913199176053782,0.22442425624511309
1563,SSTSL2 J050205.05-700436.2,0,0,75.521052,-70.076737,281.353117,-34.608793,1,0,7,1,1,1,1,1,0,0,0.0,0,1,0,0,0.0,0,1683.0,3.975,1173.0,5.076,800.8,10.16,471.5,12.82,689.9,77.52,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,419.3,226.9,89.6,41.8,8.9,0,0,0.0,0,N,1,0.8424,1.157,3.458,4.983,49.92,40019951,40019951-206,0,0,4.19,3.94,3.81,3.81,31.84,120428575.0,1,75.52085,-70.07676,3404.0,75.25,3996.0,125.1,3230.0,110.1,Gaia DR3 4655096184910049280,75.52112580264,-70.07674832895,0.0,0.0,98.0,1636148068921376768,4655096184910049280,370515532,0.0394,0.0376,3.8882,0.0387,100.5139,16.883,16.104,0.052,-5.067,0.05,-0.0133,0.0064,0.0917,-0.1311,0.0966,-0.116,-0.1992,0.0894,-0.2194,-0.0594,378,0,377,1,-0.537,373.52,0.0,0.0,31,False,1.322,,,,,,,,43,29,0.073042,49,0.01589,64.9,3,0,0.979,0,405,4043.46217,2.77909,1454.96,16.670483,0.002855,46,1112.03,13.5537,82.0465,17.723248,0.013524,48,4874.03,9.93032,490.823,15.528175,0.004379,1.48,0.0,46.0,0.0,48.0,0,2.195072,1.052765,1.142307,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999389,3562.3,3559.3,3565.4,4.8009,4.7952,4.8067,-0.1909,-0.2024,-0.1772,257.7931,255.3304,260.172,0.4329,0.4206,0.4472,0.2903,0.2821,0.3,0.1773,0.1723,0.183,MARCS,75.52091576023,-70.07672580698,0.823014,0.807976,-0.0474,0.099299,13.056169058064386,5.999812613071107,12.96312516248361,5.906768717490332,12.892934439705874,5.836577994712595,12.833948857109728,5.77759241211645,10.041832526803013,2.9854760818097343
1689,SSTSL2 J095709.87+681741.2,0,0,149.291163,68.29479,142.817303,41.463086,1,0,6,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1865.0,1.909,1362.0,2.225,887.7,3.341,527.4,6.167,232.7,33.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.2,587.5,293.8,112.3,6.9,0,0,0.0,0,N,1,0.252,0.4225,1.109,0.0,42.4,50072211,50072211-14,0,0,11.1,7.12,10.46,7.17,97.53,,0,,,,,,,,,Gaia DR3 1069862716913226496,149.29088004358,68.29472117729,0.0,0.0,30.0,1636148068921376768,1069862716913226496,1506894700,0.0385,0.0437,5.245,0.0565,92.8665,80.898,-77.843,0.052,-22.02,0.059,0.2186,-0.1207,-0.1298,-0.0946,-0.2572,-0.1684,-0.207,0.3518,0.0856,0.2413,508,0,505,3,-0.7059,508.97,0.0,0.0,31,False,1.243,,,,,,,,58,30,0.088198,63,0.004844,92.08,0,0,0.977,0,543,2963.95134,2.28103,1299.39,17.007689,0.002879,58,449.689,8.30507,54.1463,18.706263,0.020245,57,3978.64,10.2237,389.159,15.748558,0.004698,1.494,0.0,2.0,0.0,2.0,0,2.957705,1.698574,1.25913,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.998613,3283.9,3280.9,3285.8,4.8603,4.8577,4.8621,0.1524,0.1459,0.1578,180.8344,180.0379,181.5385,0.7564,0.7438,0.7686,0.471,0.463,0.4787,0.3263,0.3211,0.3314,MARCS,149.29181552651,68.29481904294,0.84544,0.948008,0.2496,0.450898,12.94468225764218,6.658277009990252,12.800927423830519,6.514522176178591,12.78107905118329,6.494673803531363,12.712302786149559,6.425897538497631,11.221806930952676,4.935401683300748
1725,SSTSL2 J005332.39-740559.0,0,0,13.385,-74.099749,302.734973,-43.027698,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1748.0,3.705,1140.0,4.06,815.8,8.463,429.5,11.45,1235.0,80.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.6,292.1,95.3,44.9,15.4,0,2,0.0,0,N,1,0.7417,1.099,3.208,4.707,49.39,40045991,40045991-125,0,0,6.4,4.0,8.11,3.88,32.03,52370377.0,1,13.38488,-74.09976,3767.0,100.6,4207.0,131.8,3248.0,122.6,Gaia DR3 4685599248810213504,13.38485028527,-74.09984389364,0.0,0.0,106.0,1636148068921376768,4685599248810213504,713129652,0.0442,0.0362,4.0462,0.0445,90.9488,18.371,-0.046,0.063,-18.371,0.046,-0.1278,0.1762,-0.298,-0.0277,-0.1442,0.0251,0.0873,-0.266,-0.0913,-0.0755,380,0,378,2,0.8853,415.3,0.069,0.24178,31,False,1.303,,,,,,,,43,25,0.088764,50,0.01316,109.6,1,0,1.032,0,403,3977.51816,2.38267,1669.35,16.688337,0.002831,42,930.127,6.89491,134.901,17.917187,0.008518,41,4649.4,9.68037,480.292,15.579403,0.004404,1.403,0.0,2.0,0.0,1.0,0,2.337784,1.228849,1.108934,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.996487,3579.7,3570.5,3588.2,4.7773,4.7538,4.7929,-0.4208,-0.4865,-0.3812,243.6015,240.6601,246.5847,0.6585,0.645,0.6709,0.4425,0.4333,0.451,0.2655,0.2602,0.2706,MARCS,13.38485103661,-74.09976224599,1.01879,0.739159,-0.075,0.372163,13.015025777257986,6.0816259863594375,12.994108064431254,6.060708273532706,12.87278534843134,5.939385557532791,12.935245179374945,6.001845388476397,9.40963049518029,2.4762307042817415
1728,SSTSL2 J050730.65-653633.9,0,0,76.877736,-65.609444,275.916297,-35.190364,1,0,7,1,1,1,1,1,0,0,0.0,0,0,0,0,0.0,0,1908.0,4.085,1259.0,3.994,881.3,10.09,461.0,11.79,541.7,84.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.1,322.9,96.7,46.5,6.4,0,0,0.0,0,N,1,0.8015,1.119,3.431,4.872,52.56,40019951,40019951-421,0,0,3.86,5.16,3.99,4.52,22.34,234027390.0,1,76.87749,-65.60942,4134.0,106.6,4605.0,127.2,3739.0,127.4,Gaia DR3 4663575481172096128,76.8777582897,-65.60964131501,0.0,0.0,28.0,1636148068921376768,4663575481172096128,1738714232,0.0337,0.0355,3.2313,0.0356,90.7437,55.492,19.16,0.042,-52.08,0.048,0.0802,0.1177,-0.1229,-0.0337,0.1788,0.0241,-0.2665,0.1617,-0.2576,0.0196,330,9,326,4,0.3117,342.23,0.0,0.0,31,False,1.327,,,,,,,,37,25,0.067275,102,0.00625,142.8,0,0,1.011,0,837,5488.28742,1.94578,2820.61,16.338776,0.002782,90,1437.06,4.1255,348.336,17.444855,0.004183,90,6053.37,5.93325,1020.24,15.292903,0.003926,1.365,0.0,0.0,0.0,1.0,0,2.151952,1.106079,1.045873,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.992964,3795.1,3790.6,3799.1,4.7004,4.6956,4.7051,-0.0246,-0.0477,-0.0044,316.8913,313.7451,319.8954,0.6452,0.6364,0.6538,0.4452,0.439,0.4512,0.256,0.2526,0.2593,MARCS,76.87755207519,-65.60940985008,0.68445,0.77363,0.0199,0.711107,12.919933422083753,5.415381841371412,12.886305867502779,5.3817542867904375,12.78893517557873,5.284383594866389,12.858400786318978,5.353849205606636,10.304400800201494,2.799849219489152
1774,SSTSL2 J105339.65-771233.9,0,0,163.415248,-77.209423,296.436186,-15.847982,1,0,7,1,1,1,1,1,2,2,0.0,0,2,0,0,0.0,0,6970.0,7.109,6522.0,7.865,7947.0,18.22,8446.0,15.18,56600.0,119.4,0.0,0.0,0.0,0.0,0.0,1.02,1.02,0.0,0.0,1.01,896.8,763.4,396.9,555.7,473.9,0,0,0.0,0,N,-1,0.812,1.064,3.559,4.603,72.55,40015191,40015191-10,0,0,4.08,4.14,3.73,4.01,17.67,773500790.0,1,163.4158,-77.20941,7656.0,169.2,13960.0,334.2,15220.0,322.4,Gaia DR3 5201384581492347904,163.41521060005,-77.20941403327,0.0,0.0,62.0,1636148068921376768,5201384581492347904,953109974,0.0611,0.0591,5.4268,0.0611,88.8528,23.492,-23.29,0.069,3.079,0.07,0.0497,-0.224,-0.4488,-0.0717,0.119,-0.0622,-0.3252,0.098,0.0121,0.0376,359,0,359,0,0.3449,393.74,0.14,0.50951,31,False,1.23,,,,,,,,41,27,0.103225,47,0.03049,77.76,0,0,1.012,0,392,2134.90011,32.8615,64.9666,17.363922,0.016938,42,328.457,17.9278,18.3211,19.047346,0.059327,42,3010.35,140.88,21.3683,16.051352,0.050951,1.564,0.0,1.0,0.0,1.0,0,2.995995,1.683424,1.312571,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999949,3517.2,3504.7,3526.2,4.8771,4.8703,4.8837,-0.255,-0.2665,-0.243,185.972,183.7189,188.1917,2.0921,2.0256,2.1379,1.3374,1.2938,1.3674,0.8185,0.7943,0.8349,PHOENIX,163.4156781524,-77.20942771517,1.133105,1.141534,0.0431,0.043938,11.513297402758923,5.166059594596021,11.100418206597588,4.7531803984346865,10.401236568341796,4.053998760178894,9.701025407070876,3.3537875989079744,5.256756811198821,-1.0904809969640805
1817,SSTSL2 J053542.84-062144.7,0,0,83.928511,-6.362418,209.984829,-19.724032,1,0,7,1,1,1,1,1,2,2,2.0,0,1,0,0,0.0,0,6733.0,4.564,5228.0,4.131,3948.0,9.197,3776.0,6.742,6714.0,52.7,0.0,0.0,0.0,0.0,1.01,1.02,0.98,1.02,0.0,0.0,1340.1,1135.0,405.2,601.2,127.4,2,0,0.0,0,N,-1,0.7074,0.9702,3.605,5.634,71.76,40044081,40044081-75,0,0,18.24,19.3,17.47,20.11,58.01,1252327883.0,1,83.9285,-6.362393,10090.0,223.1,12650.0,349.5,10730.0,177.8,Gaia DR3 3016952124414592000,83.92851625909,-6.36240675503,0.0,0.0,60.0,1636148068921376768,3016952124414592000,720034900,0.0219,0.0198,2.5785,0.0297,86.8403,1.223,1.123,0.028,0.484,0.024,0.1762,-0.0077,-0.1833,-0.0941,-0.2249,-0.0969,-0.436,0.1761,0.2088,0.0679,444,0,444,0,-0.2963,440.55,0.0,0.0,31,False,1.308,,,,,,,,52,23,0.039341,54,0.04306,158.7,0,0,0.989,0,432,12167.38071,40.2479,302.311,15.474374,0.004527,51,2861.72,40.7548,70.2181,16.696974,0.015712,50,14053.1,121.252,115.9,14.378469,0.010102,1.39,0.0,2.0,0.0,0.0,0,2.318505,1.2226,1.095905,80.74,7.24,2.0,29.0,6.0,19.0,4.8208,,,922.449,,3500.0,4.5,-1.0,111.0,,,,13.754268,0.122415,24.0,,NOT_AVAILABLE,0.0,0.0,0.996487,3729.2,3724.6,3733.9,4.1631,4.1447,4.182,-0.1963,-0.2258,-0.1637,372.7264,366.6358,378.028,0.8281,0.8206,0.8362,0.5623,0.5573,0.568,0.3325,0.3296,0.3356,MARCS,83.92851123626,-6.36240890589,0.444952,0.390024,0.0755,0.044641,11.550857811834081,3.6939070384556842,11.340531245501168,3.483580472122771,11.160801740890031,3.303850967511634,10.575073135728019,2.7181223623496216,7.571344546889516,-0.28560622648888145
1829,SSTSL2 J053619.76-051438.7,0,0,84.082353,-5.244099,208.999103,-19.08398,1,0,7,1,1,1,1,1,2,2,2.0,0,0,0,0,0.0,0,17960.0,10.6,15230.0,15.5,13050.0,24.37,13750.0,24.74,21770.0,163.6,0.0,0.0,0.0,0.0,0.0,0.95,1.02,0.95,0.0,0.0,1543.2,897.5,509.8,662.2,133.1,0,0,0.0,0,N,-1,1.363,1.858,6.841,8.86,95.39,40044081,40044081-88,0,0,4.78,4.07,4.78,4.07,13.71,1194841054.0,1,84.08232,-5.244075,19770.0,400.6,27310.0,754.7,27370.0,504.1,Gaia DR3 3017371107075703680,84.08234049634,-5.24410333848,0.0,0.0,54.0,1636148068921376768,3017371107075703680,1075601031,0.0196,0.0186,2.5057,0.029,86.4035,1.611,1.432,0.026,-0.739,0.023,0.1521,-0.1405,-0.2982,-0.12,-0.1935,-0.0946,-0.6254,0.3363,0.2809,0.0892,435,0,435,0,1.6224,485.69,0.041,0.41726,31,False,1.333,,,,,,,,51,19,0.03904,55,0.3059,36.11,0,0,1.055,0,434,13635.14669,389.85,34.9754,15.350718,0.031165,53,3762.02,318.852,11.7986,16.39999,0.092064,53,15105.0,1237.14,12.2096,14.300092,0.089005,1.384,0.0,0.0,0.0,1.0,0,2.099898,1.049273,1.050626,143.2,7.78,2.0,25.0,2.0,15.0,8.6318,,,922.627,,4250.0,1.0,-2.0,110.0,,,,13.302016,0.206174,27.0,,NOT_AVAILABLE,0.0,0.0,0.992999,3716.3,3704.0,3744.7,4.3058,4.2879,4.3254,-0.0752,-0.1291,0.06,387.9231,383.5584,392.1199,0.0036,0.001,0.0089,0.0025,0.0007,0.0062,0.0015,0.0004,0.0037,MARCS,84.08233410625,-5.24410005214,0.42741,0.373646,0.0954,0.047468,10.485613517175732,2.541885308736834,10.179620434432328,2.23589222599343,9.86271832169828,1.9189901132593814,9.171896354377395,1.228168145938497,6.294151816566764,-1.6495763918721345
